,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
40,2022-03-10,152.9157939681915,139.87569978753453,162.8390108688635,152.9157939681915,152.9157939681915,-1.3918742917376348,-1.3918742917376348,-1.3918742917376348,-1.3918742917376348,-1.3918742917376348,-1.3918742917376348,0.0,0.0,0.0,151.5239196764539
41,2022-03-11,152.82404797821727,140.04551694639693,162.24933707878648,152.82404797821727,152.82404797821727,-1.794238592972891,-1.794238592972891,-1.794238592972891,-1.794238592972891,-1.794238592972891,-1.794238592972891,0.0,0.0,0.0,151.02980938524436
42,2022-03-14,152.54881000829457,139.9760080166703,163.36732612767372,152.54881000829457,152.54881000829457,-0.8700856827805791,-0.8700856827805791,-0.8700856827805791,-0.8700856827805791,-0.8700856827805791,-0.8700856827805791,0.0,0.0,0.0,151.678724325514
43,2022-03-15,152.45706401832032,140.5340248757294,162.62134546260688,152.45706401832032,152.45706401832032,-1.1778513325093638,-1.1778513325093638,-1.1778513325093638,-1.1778513325093638,-1.1778513325093638,-1.1778513325093638,0.0,0.0,0.0,151.27921268581096
44,2022-03-16,152.3653180283461,139.23836342609337,162.5355234054879,152.3653180283461,152.3653180283461,-1.141512676208968,-1.141512676208968,-1.141512676208968,-1.141512676208968,-1.141512676208968,-1.141512676208968,0.0,0.0,0.0,151.22380535213713
45,2022-03-17,152.27357203837187,139.67308489081458,161.99772654211645,152.27357203837187,152.27357203837187,-1.3918742917394111,-1.3918742917394111,-1.3918742917394111,-1.3918742917394111,-1.3918742917394111,-1.3918742917394111,0.0,0.0,0.0,150.88169774663245
46,2022-03-18,152.18182604839762,139.5573540368001,162.4409273588704,152.18182604839762,152.18182604839762,-1.7942385929722704,-1.7942385929722704,-1.7942385929722704,-1.7942385929722704,-1.7942385929722704,-1.7942385929722704,0.0,0.0,0.0,150.38758745542535
47,2022-03-21,151.9065880784749,139.4531836696622,161.99687961540926,151.9065880784749,151.9065880784749,-0.8700856827838942,-0.8700856827838942,-0.8700856827838942,-0.8700856827838942,-0.8700856827838942,-0.8700856827838942,0.0,0.0,0.0,151.036502395691
48,2022-03-22,151.81484208850068,139.33525041380886,161.91435582830286,151.81484208850068,151.81484208850068,-1.1778513325078739,-1.1778513325078739,-1.1778513325078739,-1.1778513325078739,-1.1778513325078739,-1.1778513325078739,0.0,0.0,0.0,150.6369907559928
49,2022-03-23,151.5387483431346,139.1368447715811,162.10291092697992,151.5387483431346,151.5387483431346,-1.1415126762080858,-1.1415126762080858,-1.1415126762080858,-1.1415126762080858,-1.1415126762080858,-1.1415126762080858,0.0,0.0,0.0,150.39723566692652
50,2022-03-24,151.26265459776852,137.50064126469994,161.2940597920562,151.26265459776852,151.26265459776852,-1.3918742917401077,-1.3918742917401077,-1.3918742917401077,-1.3918742917401077,-1.3918742917401077,-1.3918742917401077,0.0,0.0,0.0,149.87078030602842
51,2022-03-25,150.98656085240242,138.32234517591814,161.32681453288555,150.98656085240242,150.98656085240242,-1.794238592982492,-1.794238592982492,-1.794238592982492,-1.794238592982492,-1.794238592982492,-1.794238592982492,0.0,0.0,0.0,149.19232225941994
52,2022-03-28,150.15827961630413,136.92283149666923,161.58436233634933,150.15827961630413,150.15827961630413,-0.8700856827872094,-0.8700856827872094,-0.8700856827872094,-0.8700856827872094,-0.8700856827872094,-0.8700856827872094,0.0,0.0,0.0,149.2881939335169
53,2022-03-29,149.88218587093806,137.56781130418423,159.91266465899085,149.88218587093806,149.88218587093806,-1.1778513325092834,-1.1778513325092834,-1.1778513325092834,-1.1778513325092834,-1.1778513325092834,-1.1778513325092834,0.0,0.0,0.0,148.70433453842878
54,2022-03-30,149.60609212557193,135.84781048393472,160.32580509375407,149.60609212557193,149.60609212557193,-1.1415126762091117,-1.1415126762091117,-1.1415126762091117,-1.1415126762091117,-1.1415126762091117,-1.1415126762091117,0.0,0.0,0.0,148.46457944936282
55,2022-03-31,149.32999838020586,135.8526237387258,160.02945530068192,149.32999838020586,149.32999838020586,-1.391874291740804,-1.391874291740804,-1.391874291740804,-1.391874291740804,-1.391874291740804,-1.391874291740804,0.0,0.0,0.0,147.93812408846506
56,2022-04-01,149.05390463483974,135.05573030323282,158.6099833371949,149.05390463483974,149.05390463483974,-1.7942385929795897,-1.7942385929795897,-1.7942385929795897,-1.7942385929795897,-1.7942385929795897,-1.7942385929795897,0.0,0.0,0.0,147.25966604186016
57,2022-04-04,147.5160144571863,134.8541536984063,158.60805460815044,147.5160144571863,147.5160144571863,-0.8700856827866104,-0.8700856827866104,-0.8700856827866104,-0.8700856827866104,-0.8700856827866104,-0.8700856827866104,0.0,0.0,0.0,146.64592877439966
58,2022-04-05,147.00338439796846,134.36609048804704,157.9552493118104,147.00338439796846,147.00338439796846,-1.1778513325094646,-1.1778513325094646,-1.1778513325094646,-1.1778513325094646,-1.1778513325094646,-1.1778513325094646,0.0,0.0,0.0,145.82553306545898
59,2022-04-06,146.49075433875063,133.61023733522214,156.78557432726225,146.49075433875063,146.49075433875063,-1.1415126762082297,-1.1415126762082297,-1.1415126762082297,-1.1415126762082297,-1.1415126762082297,-1.1415126762082297,0.0,0.0,0.0,145.3492416625424
60,2022-04-07,145.9781242795328,133.40883637376155,155.78245181338474,145.9781242795328,145.9781242795328,-1.3918742917425801,-1.3918742917425801,-1.3918742917425801,-1.3918742917425801,-1.3918742917425801,-1.3918742917425801,0.0,0.0,0.0,144.58624998779024
61,2022-04-08,145.46549422031498,132.20092105863267,155.70746326649382,145.46549422031498,145.46549422031498,-1.7942385929766878,-1.7942385929766878,-1.7942385929766878,-1.7942385929766878,-1.7942385929766878,-1.7942385929766878,0.0,0.0,0.0,143.6712556273383
62,2022-04-11,143.9276040426615,131.38819050761472,154.8372947033214,143.9276040426615,143.9276040426615,-0.8700856827860111,-0.8700856827860111,-0.8700856827860111,-0.8700856827860111,-0.8700856827860111,-0.8700856827860111,0.0,0.0,0.0,143.0575183598755
63,2022-04-12,143.4149739834437,130.3323816792117,153.11618470220196,143.4149739834437,143.4149739834437,-1.1778513325108733,-1.1778513325108733,-1.1778513325108733,-1.1778513325108733,-1.1778513325108733,-1.1778513325108733,0.0,0.0,0.0,142.23712265093283
64,2022-04-13,142.90234392422585,130.69824251966557,153.1852362517783,142.90234392422585,142.90234392422585,-1.1415126762086567,-1.1415126762086567,-1.1415126762086567,-1.1415126762086567,-1.1415126762086567,-1.1415126762086567,0.0,0.0,0.0,141.76083124801718
65,2022-04-14,142.37694797900832,129.39280737471572,152.80431352625388,142.37694797900832,142.37694797900832,-1.3918742917432767,-1.3918742917432767,-1.3918742917432767,-1.3918742917432767,-1.3918742917432767,-1.3918742917432767,0.0,0.0,0.0,140.98507368726504
66,2022-04-18,140.27536419813822,126.94446601135036,151.44979539731952,140.27536419813822,140.27536419813822,-0.8700856827932405,-0.8700856827932405,-0.8700856827932405,-0.8700856827932405,-0.8700856827932405,-0.8700856827932405,0.0,0.0,0.0,139.40527851534497
67,2022-04-19,139.74996825292075,127.43426104906345,150.465537578396,139.74996825292075,139.74996825292075,-1.1778513325093838,-1.1778513325093838,-1.1778513325093838,-1.1778513325093838,-1.1778513325093838,-1.1778513325093838,0.0,0.0,0.0,138.57211692041136
68,2022-04-20,139.2245723077032,126.68131191453881,149.3520813337091,139.2245723077032,139.2245723077032,-1.1415126762090835,-1.1415126762090835,-1.1415126762090835,-1.1415126762090835,-1.1415126762090835,-1.1415126762090835,0.0,0.0,0.0,138.0830596314941
69,2022-04-21,138.69917636248567,124.69788475911618,149.47250290998818,138.69917636248567,138.69917636248567,-1.391874291738381,-1.391874291738381,-1.391874291738381,-1.391874291738381,-1.391874291738381,-1.391874291738381,0.0,0.0,0.0,137.30730207074728
70,2022-04-22,138.17378041726818,124.07024547586717,148.02133556502142,138.17378041726818,138.17378041726818,-1.7942385929840063,-1.7942385929840063,-1.7942385929840063,-1.7942385929840063,-1.7942385929840063,-1.7942385929840063,0.0,0.0,0.0,136.37954182428416
71,2022-04-25,136.5975925816156,123.93547598652107,147.46588964063272,136.5975925816156,136.5975925816156,-0.8700856827926413,-0.8700856827926413,-0.8700856827926413,-0.8700856827926413,-0.8700856827926413,-0.8700856827926413,0.0,0.0,0.0,135.72750689882295
72,2022-04-26,136.0721966363981,123.08710268606977,147.26200998734515,136.0721966363981,136.0721966363981,-1.1778513325124642,-1.1778513325124642,-1.1778513325124642,-1.1778513325124642,-1.1778513325124642,-1.1778513325124642,0.0,0.0,0.0,134.89434530388564
73,2022-04-27,135.54680069073916,123.48964781623283,146.27022596137715,135.54680069073916,135.54680069073916,-1.1415126762095107,-1.1415126762095107,-1.1415126762095107,-1.1415126762095107,-1.1415126762095107,-1.1415126762095107,0.0,0.0,0.0,134.40528801452965
74,2022-04-28,135.02140474508025,121.79246840159391,145.32681103489463,135.02140474508025,135.02140474508025,-1.3918742917390772,-1.3918742917390772,-1.3918742917390772,-1.3918742917390772,-1.3918742917390772,-1.3918742917390772,0.0,0.0,0.0,133.62953045334118
75,2022-04-29,134.49600879942133,121.0368176171592,144.27329735199973,134.49600879942133,134.49600879942133,-1.7942385929833862,-1.7942385929833862,-1.7942385929833862,-1.7942385929833862,-1.7942385929833862,-1.7942385929833862,0.0,0.0,0.0,132.70177020643794
76,2022-05-02,132.91982096244456,119.69782487516177,143.2587837675018,132.91982096244456,132.91982096244456,-0.8700856827826061,-0.8700856827826061,-0.8700856827826061,-0.8700856827826061,-0.8700856827826061,-0.8700856827826061,0.0,0.0,0.0,132.04973527966195
77,2022-05-03,132.39442501678565,121.11592433418616,143.0831856709716,132.39442501678565,132.39442501678565,-1.1778513325109747,-1.1778513325109747,-1.1778513325109747,-1.1778513325109747,-1.1778513325109747,-1.1778513325109747,0.0,0.0,0.0,131.21657368427466
78,2022-05-04,131.86902907112673,118.54511647912511,141.88849287773942,131.86902907112673,131.86902907112673,-1.1415126762086285,-1.1415126762086285,-1.1415126762086285,-1.1415126762086285,-1.1415126762086285,-1.1415126762086285,0.0,0.0,0.0,130.7275163949181
79,2022-05-05,131.34363312546782,118.06327949688885,141.83808620271796,131.34363312546782,131.34363312546782,-1.3918742917408538,-1.3918742917408538,-1.3918742917408538,-1.3918742917408538,-1.3918742917408538,-1.3918742917408538,0.0,0.0,0.0,129.95175883372696
80,2022-05-06,130.81823717980885,117.48024658380047,139.47525963887833,130.81823717980885,130.81823717980885,-1.7942385929827656,-1.7942385929827656,-1.7942385929827656,-1.7942385929827656,-1.7942385929827656,-1.7942385929827656,0.0,0.0,0.0,129.02399858682608
81,2022-05-09,129.24204992471658,116.11479681920186,140.43880933013463,129.24204992471658,129.24204992471658,-0.870085682785921,-0.870085682785921,-0.870085682785921,-0.870085682785921,-0.870085682785921,-0.870085682785921,0.0,0.0,0.0,128.37196424193067
82,2022-05-10,128.71665417301915,115.54214980016808,139.75622355710982,128.71665417301915,128.71665417301915,-1.1778513325123834,-1.1778513325123834,-1.1778513325123834,-1.1778513325123834,-1.1778513325123834,-1.1778513325123834,0.0,0.0,0.0,127.53880284050676
83,2022-05-11,128.19125842132172,115.70008228450338,138.32294239660035,128.19125842132172,128.19125842132172,-1.1415126762103647,-1.1415126762103647,-1.1415126762103647,-1.1415126762103647,-1.1415126762103647,-1.1415126762103647,0.0,0.0,0.0,127.04974574511135
84,2022-05-12,127.6658626696243,114.06147306036642,137.24995349590938,127.6658626696243,127.6658626696243,-1.3918742917415499,-1.3918742917415499,-1.3918742917415499,-1.3918742917415499,-1.3918742917415499,-1.3918742917415499,0.0,0.0,0.0,126.27398837788276
85,2022-05-13,127.1404669179269,113.99357002785122,135.7364300498697,127.1404669179269,127.1404669179269,-1.794238592977581,-1.794238592977581,-1.794238592977581,-1.794238592977581,-1.794238592977581,-1.794238592977581,0.0,0.0,0.0,125.34622832494932
86,2022-05-16,125.56427966283461,113.3595194547323,136.65992276513353,125.56427966283461,125.56427966283461,-0.8700856827892363,-0.8700856827892363,-0.8700856827892363,-0.8700856827892363,-0.8700856827892363,-0.8700856827892363,0.0,0.0,0.0,124.69419398004537
87,2022-05-17,125.03888391113719,112.00709648922137,134.4392910976833,125.03888391113719,125.03888391113719,-1.1778513325137925,-1.1778513325137925,-1.1778513325137925,-1.1778513325137925,-1.1778513325137925,-1.1778513325137925,0.0,0.0,0.0,123.8610325786234
88,2022-05-18,124.51348815943982,111.26879710837039,135.03686774876596,124.51348815943982,124.51348815943982,-1.141512676208772,-1.141512676208772,-1.141512676208772,-1.141512676208772,-1.141512676208772,-1.141512676208772,0.0,0.0,0.0,123.37197548323104
89,2022-05-19,124.07402302731512,110.99403574864839,133.76542796072914,124.07402302731512,124.07402302731512,-1.3918742917427867,-1.3918742917427867,-1.3918742917427867,-1.3918742917427867,-1.3918742917427867,-1.3918742917427867,0.0,0.0,0.0,122.68214873557234
90,2022-05-20,123.63455789519043,110.78638981992707,132.28264260707144,123.63455789519043,123.63455789519043,-1.7942385929769609,-1.7942385929769609,-1.7942385929769609,-1.7942385929769609,-1.7942385929769609,-1.7942385929769609,0.0,0.0,0.0,121.84031930221346
91,2022-05-23,122.31616249881635,109.77163387185657,133.46198965978164,122.31616249881635,122.31616249881635,-0.870085682775287,-0.870085682775287,-0.870085682775287,-0.870085682775287,-0.870085682775287,-0.870085682775287,0.0,0.0,0.0,121.44607681604107
92,2022-05-24,121.87669736669167,109.1419122077007,131.95064258724136,121.87669736669167,121.87669736669167,-1.1778513325094042,-1.1778513325094042,-1.1778513325094042,-1.1778513325094042,-1.1778513325094042,-1.1778513325094042,0.0,0.0,0.0,120.69884603418227
93,2022-05-25,121.43723223456698,108.38783354170778,132.22493075169186,121.43723223456698,121.43723223456698,-1.1415126762091992,-1.1415126762091992,-1.1415126762091992,-1.1415126762091992,-1.1415126762091992,-1.1415126762091992,0.0,0.0,0.0,120.29571955835777
94,2022-05-26,120.99776710244228,107.51595659505756,131.72683994735362,120.99776710244228,120.99776710244228,-1.3918742917378906,-1.3918742917378906,-1.3918742917378906,-1.3918742917378906,-1.3918742917378906,-1.3918742917378906,0.0,0.0,0.0,119.60589281070439
95,2022-05-27,120.55830197031759,107.560938834165,130.6590128224129,120.55830197031759,120.55830197031759,-1.794238592974058,-1.794238592974058,-1.794238592974058,-1.794238592974058,-1.794238592974058,-1.794238592974058,0.0,0.0,0.0,118.76406337734353
96,2022-05-31,118.8004414418188,106.11638873361939,128.77665086471913,118.8004414418188,118.8004414418188,-1.1778513325108135,-1.1778513325108135,-1.1778513325108135,-1.1778513325108135,-1.1778513325108135,-1.1778513325108135,0.0,0.0,0.0,117.62259010930799
